sdtname,Underweight Children,Poverty,Aganwadi,Immunitized childrens in anganwadi y < 6,SC Population,ST Population,Female literacy,ATM,Internet,Road,MSME,PDS,Mobile,Clean,Kuccha,Post,Panchayat,School,Library,Vocational,Pasture Land,Bank,Public Transport ,Electricity,Market,Water,Ground,Health,Drainage System,long,lat
MOHOL,152.1925134,0.2208335,107.7349165,97.40916141,15.32789253,1.307958977,58.54804292,181.5232429,110.6057796,107.7626683,122.4868955,105.9313427,80.45832516,94.90109351,61.34054796,128.0427109,134.7279432,110.969075,243.1719286,95.03476749,156.5015408,120.9322763,97.6687865,105.1634482,157.590869,119.1721845,192.1522905,140.4467721,55.58874371,75.61569441,17.7769988
PANDHARPUR,55.82887701,0.182845,110.9349635,101.7682848,16.29751489,2.024487181,57.32756778,172.7436874,185.0658796,117.5059161,159.7412317,130.7470443,98.12141768,85.79780141,60.02695097,164.1242143,131.3314405,109.7841985,339.5700078,145.3472915,126.7175106,192.9967786,100.7836663,108.287115,209.3720636,101.7636987,199.5481303,197.2986463,56.67871908,75.31316739,17.71068718
MALSHIRAS,90.37433155,0.198247,109.0222917,100.5317052,17.77188518,0.852712442,58.53663356,216.9933019,150.0170344,91.24731687,120.0312641,109.9686534,74.96387564,81.93704359,64.97095217,190.2348847,126.1000454,113.2801414,213.276729,191.7080655,94.91675599,193.2740728,89.67512179,104.5530765,218.3547464,114.8573296,149.942592,187.4776069,56.06795702,74.91932146,17.82585969
SANGOLE,47.80748663,0.314992,110.9349635,104.6063368,14.73672901,0.639461535,53.47049968,135.727183,95.42459417,83.93279724,101.6535111,153.4856607,70.77610456,29.05622815,52.08263073,123.0931607,105.6689751,113.1449392,312.6200071,72.67364573,75.09185811,128.6645191,99.58386074,104.0405615,243.4558879,91.13167052,185.035539,162.2940478,28.33935954,75.12640732,17.39695534
INDI,100,0.31,110.9349635,104.6063368,14.73672901,0.639461535,53.47049968,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75.88213622,17.19417253
SOLAPUR SOUTH,77.43315508,0.358544,110.9349635,96.15795174,13.47313308,4.51787487,54.95812647,124.4730809,175.0245304,114.6047425,172.5396801,129.5601385,95.55834697,124.7958613,132.5035351,142.1535402,137.0544854,111.7538634,265.8276984,271.5279071,84.1688959,138.2083158,98.17310037,103.5272418,136.4423108,136.1967823,203.3357572,114.1408688,23.8237473,75.91637013,17.56980399
AKKALKOT,67.9144385,0.400089,104.6407811,89.37559031,16.35975926,3.539399737,49.86063491,98.18562172,94.13257839,81.6924247,46.22299471,83.61682695,84.94501524,62.21698516,107.3513656,121.4265222,103.7418813,103.7300981,241.7472396,52.57242457,81.48265454,77.56371717,113.7007218,106.7511275,147.9383013,127.4550739,104.984703,92.08172925,61.50243985,76.19142661,17.49912644
MAHABALESHWAR,48.23529412,0.223758,88.17907353,90.94482413,8.07983297,6.719349842,62.74941578,64.54159749,60.50230679,93.1282319,101.2811539,52.86242444,93.95569125,95.56764613,102.7362898,68.2894458,90.80564673,94.7326757,18.79589787,105.5941861,77.73932747,60.75824512,88.90866776,105.5105223,38.20384703,125.7928614,60.09701267,63.80791623,120.442278,73.66163031,17.90164621
WAI,67.27272727,0.15583,97.17558816,100.6493005,8.837402801,2.288119521,70.22157292,107.3191679,109.7483705,103.7714584,135.4929856,85.40201274,75.04062672,121.5374488,89.88303467,144.5195248,126.5219223,104.5216431,93.76093238,114.9257653,152.1483288,199.2305247,111.9446482,87.30123999,84.70000194,138.1103999,152.0447065,120.7769658,89.63146272,73.87474295,17.95137384
KHANDALA,128.6631016,0.1637085,106.1117042,99.03985163,8.857154893,1.241838325,69.97919917,145.9201335,200.9071166,124.0745698,214.672011,114.84649,52.31277294,105.3405481,39.15058298,165.4216389,136.1226425,110.9531518,183.2600042,107.4306067,235.8863804,229.8246663,113.5120382,103.5789796,93.57174127,148.1880208,107.2669791,122.3085578,57.60282863,74.04091821,18.07146807
PHALTAN,142.5668449,0.1750055,108.4697421,97.70783314,13.99529195,0.795412308,64.93925644,177.1308287,144.1971645,122.2197177,133.8599251,115.9669436,108.1659053,73.30282921,49.46353224,155.0062024,118.6176178,114.2651862,195.4773378,237.9388994,131.2021632,186.325285,106.9693305,105.0786079,154.5133369,104.4301439,148.0284312,127.430882,77.61835696,74.4149506,17.96527472
MAN,17.00534759,0.1971475,110.9349635,112.5905441,12.42246196,0.251099179,56.55044876,109.9713627,123.1339423,123.9212561,54.64757407,93.82438803,121.0627455,105.7690694,49.11205815,158.836894,131.5512788,112.0464447,256.2081612,47.97871757,134.7825948,100.8704846,118.8156954,104.0817901,115.7242745,117.3209661,97.00892336,85.08619982,63.14449528,74.65286024,17.68172713
KHATAV,160.2139037,0.1652535,106.3126733,99.40411352,9.404447932,0.650624469,66.29354671,157.3201439,96.26799336,107.0143165,162.5246017,110.0612196,88.87226766,133.6096856,59.09903024,179.66628,134.7279432,104.7430873,83.99416859,68.63622097,139.6239237,125.3138806,103.6831964,102.2711642,110.3666692,125.8756199,159.3361586,130.7368718,47.67506839,74.42342872,17.5742487
KOREGAON,87.1657754,0.23765,110.1645818,102.1643719,8.549240858,0.589282312,71.89569153,96.14008793,190.4877315,111.3381272,168.696422,108.7190096,112.7994166,121.6813211,83.93174139,166.4555241,131.5201351,111.0911532,129.8091696,68.63622097,149.5970611,178.477345,105.3829209,105.2791396,75.87708507,148.4686799,102.7975217,103.6878639,35.12899776,74.16593626,17.74109866
SATARA,95.72192513,0.1507415,108.3430251,97.70515229,9.538859657,0.926766152,72.5969897,194.0771868,119.9090695,133.1087165,177.1946917,87.60742625,113.4702713,111.4237963,58.1950437,128.0085206,133.1090494,109.4596409,118.177012,80.82396114,149.8766818,194.1992507,109.7990276,104.7450131,67.30303892,144.0646922,140.0736323,97.07307532,42.21107875,73.98964659,17.64809262
JAOLI,82.78074866,0.2370075,103.7778691,99.12130265,6.9371882,1.717602231,65.21359242,48.71849617,62.79553939,106.4494315,162.458238,73.57042659,106.9113533,103.3576335,118.7799643,112.913609,99.33857567,106.8932387,85.12722775,0,105.0074855,130.5322298,80.53404486,101.9994761,38.45032346,139.9312102,85.95199231,79.57643634,76.92764855,73.76194388,17.7636137
PATAN,148.7700535,0.1750055,102.5013113,91.45674836,8.354040528,0.616316103,59.76303703,47.84004375,56.91993336,105.5920103,124.7357369,67.25178504,92.11052842,72.46206584,91.16198744,124.5982871,100.3987681,105.5783591,64.30175586,36.12432682,95.18222366,108.7252807,95.18457372,100.0547612,71.15745777,128.1972125,99.55128414,93.95971188,116.2162332,73.87210525,17.36751158
KARAD,114.1176471,0.162732,107.9897875,95.21473244,11.34162509,0.494251686,69.61323752,161.4967849,134.4235434,121.2197567,176.9619277,106.9016811,106.7193194,118.7080506,74.57408136,173.3999392,132.1730518,109.7148026,180.0164643,87.46562672,120.7367431,254.055494,95.3049082,103.4956497,81.30995761,132.987721,127.7236464,124.9520545,36.77219993,74.13828741,17.30131063
MANDANGAD,44.06417112,0.450743,103.677536,109.1692427,4.685865139,5.926951371,65.81314271,23.5245075,44.10448533,85.82966419,24.91800352,68.64087005,105.8033611,104.2083277,111.2143602,88.89480595,77.70690452,106.7898936,10.27626192,69.27768098,13.4217924,81.76810558,114.3739871,104.2389985,46.41588891,137.5492036,6.917216412,63.70420568,168.844315,73.22388515,17.9739857
DAPOLI,61.39037433,0.303754,106.5227774,104.6684558,2.227867078,6.129757641,64.34819197,85.81098757,51.95119951,121.1649699,72.37862008,53.81041891,96.01933813,59.92818366,83.52674232,134.0291233,97.10910195,102.5789739,93.71250214,56.15690806,35.35930535,74.56693719,114.7314058,103.9802411,50.79375116,140.8398544,31.54014869,97.74527879,201.1933508,73.21856519,17.7613961
KHED,86.52406417,0.3006585,104.227268,102.2627161,5.305270059,1.443635679,66.0327125,158.0518655,61.73345838,112.9419594,66.13894888,62.92779886,83.94375192,59.24367996,55.4319833,221.2033543,114.5858919,100.9785366,38.35674506,68.9554592,33.39841364,104.2781044,122.3801662,105.265149,18.48000042,131.1448319,51.63782484,105.6798451,102.5159855,73.48125259,17.71368566
CHIPLUN,81.06951872,0.35427,106.9730005,102.6078841,3.944022761,1.012826936,67.53745852,134.8458376,107.094485,129.714323,156.9405738,130.0026253,42.97120634,114.9756459,40.17419332,226.4701009,123.7297438,112.9048863,55.63250127,147.0776164,62.68829226,126.9413335,118.009446,103.7751519,47.30000108,139.2470228,72.69253318,106.2639599,113.9900131,73.52759261,17.44846639
GUHAGAR,39.57219251,0.2222275,107.2060571,107.9947379,2.302036385,0.321577787,62.7911098,105.7614413,143.7565315,117.7239234,139.4105295,71.46422295,51.01394549,52.39231056,61.54832616,185.4390473,98.33684213,106.583493,27.72000063,62.29169634,28.15944679,96.4983893,121.3517615,106.4671635,45.90882458,130.1881007,18.65904595,111.8328733,166.9997973,73.28087939,17.42442376
RATNAGIRI,82.2459893,0.222506,102.6562349,106.6785881,5.22574583,0.228799624,70.33080916,212.890941,152.6102962,132.4247715,98.74912506,111.5436605,53.05807024,86.89967621,36.28246464,210.1101712,101.8838178,104.6009664,62.91015069,110.6374905,28.57973704,152.3490325,120.5535966,107.7483731,64.24328505,128.7178172,112.3101282,117.8852287,134.8234456,73.35933254,17.03786596
SANGAMESHWAR,105.6684492,0.342784,104.7719099,109.2929375,4.992620681,0.192831827,63.85449775,57.20732505,104.2748091,126.5697334,124.1845058,102.496036,86.17916864,76.93621876,76.4038652,217.1367876,115.092269,103.877442,24.99000057,24.95862581,74.94963868,69.04346036,113.1089415,104.4587826,47.65833442,127.5383126,61.678513,132.7860391,131.391576,73.60800415,17.12265576
LANJA,112.4064171,0.361472,106.3126733,107.8478003,6.706691574,0.158731873,61.56796594,41.95203837,71.27928019,108.9600313,118.4989501,93.41781569,79.30140806,64.56728567,73.51914837,212.4289546,115.4810942,108.5519268,32.07050073,41.18173258,43.88180458,77.46676252,120.3404968,107.3847224,12.41625028,125.2301039,21.58747955,78.4421231,301.1056951,73.57038217,16.85095667
RAJAPUR,92.62032086,0.2893615,107.2060571,99.44756588,3.149318833,0.23698352,63.15578883,132.2018016,147.4743728,83.71478997,121.9842133,58.47072787,21.3707069,70.05157423,67.49599372,143.8751229,67.93005542,84.01851923,53.13000121,62.29169634,24.13666868,71.22500163,114.6671305,102.8272604,47.99558933,104.8014211,62.19681983,148.6558925,127.5271179,73.54970637,16.65634734
DEVGAD,94.86631016,0.239761,100.3697289,108.8424819,5.856470569,0.827895359,73.82969453,167.8081535,95.50721287,102.289009,81.82070363,114.1261985,21.8762505,44.74738715,45.87741759,228.2818617,114.3812743,97.94158813,62.83200144,141.1945117,41.03233675,151.0276379,111.8904377,101.067974,94.60000216,72.29779195,42.29383749,132.9265534,199.5900607,73.49324965,16.39896752
VAIBHAVVADI,144.3850267,0.247996,97.54626099,81.2719837,8.466187707,0.472117687,60.8109269,130.1959811,81.3651712,112.7172738,143.0159742,69.98005218,59.40533541,76.96500412,26.33790602,196.7947083,111.4989875,98.50447082,28.4368972,127.805377,99.04357147,94.28003553,97.06013183,100.8190381,34.25172492,125.5417323,108.4691091,100.7342366,130.825233,73.77300479,16.52782782
KANKAVLI,95.40106952,0.215364,108.8994596,100.4016689,8.647620078,0.824269971,69.33270232,196.2893538,124.4737826,132.8084261,187.5327421,79.79376854,78.27282289,94.76504634,46.34841191,226.8856423,137.023439,106.9270549,80.70165322,90.67537449,79.05312585,160.5355467,122.3801662,98.35251728,191.3697291,127.9187669,54.32236008,157.8272391,129.2820783,73.74386948,16.33150638
MALWAN,108.342246,0.233715,98.60885642,100.530872,6.698225614,0.718127073,76.18589475,121.1947775,83.02260988,102.6184422,195.3038251,75.87960508,20.66090325,57.35431473,56.24744864,155.0062024,88.96321332,100.7226456,85.52133529,18.30299226,14.18401764,121.5164902,113.3149687,100.2658472,40.4677787,78.03571194,65.79041387,122.6221694,155.2367139,73.56202882,16.14761781
VENGURLA,127.5935829,0.179872,107.0196118,103.4680868,4.24607337,0.459071776,77.38292748,118.4528142,138.7994097,131.8507942,226.5421104,75.0374341,23.16308876,113.9167498,120.2666974,134.283448,67.02432135,100.8222231,90.55200207,0,11.26377872,141.530971,119.5006329,107.0131489,46.74353048,109.3580046,34.83021911,126.0165548,170.0361572,73.67892214,15.85602774
KUDAL,80.64171123,0.2490285,105.7348871,101.7321727,6.616335623,1.267826573,73.45187958,216.3151978,177.4301048,108.2303883,150.4381202,72.47933976,37.17253503,68.22410426,89.81279591,231.8487658,105.8576697,105.3382185,158.9207849,96.51968573,26.17948569,196.514949,111.8631207,102.3651634,97.00195534,70.19986495,150.3413754,177.5091148,115.7375015,73.75099301,16.04991694
SAWANTWADI,90.90909091,0.228191,107.1096199,109.9417564,5.93527751,0.727279225,71.8276081,159.1284214,169.5107733,132.3980676,166.8519699,97.74991415,18.85883664,119.835667,91.53053363,214.2875713,122.1179387,112.9517932,170.6213832,113.6047795,49.52178574,157.1333925,122.3801662,107.0424355,102.7551748,121.0898978,59.55166773,190.2757802,49.83818401,73.89446859,15.88946845
DODAMARG,125.6684492,0.241388,91.25295383,96.43865505,6.318501554,0.62776051,68.20614711,60.89812021,47.57237833,110.4663912,43.00365124,62.34781914,26.46320625,75.17642014,60.92593539,165.688448,109.2724332,90.3063568,26.60225867,0,30.88455454,105.8369431,100.6675561,89.07488491,8.010484054,112.4447225,89.53332533,104.7058373,151.5241562,74.03876677,15.7436177
SHAHUWADI,95.61497326,0.218516,109.2792178,105.2172972,11.06520558,0.267854172,56.16004037,93.92247396,99.04995189,112.6772179,139.2804824,106.7357441,117.5440325,110.7388754,99.08313924,122.0910454,120.6518895,113.4124609,135.3935852,55.31874526,200.0581593,138.7464403,104.1144698,107.4790022,48.18246379,145.6746554,104.9455296,113.8480634,18.87528238,73.886643,16.93039079
PANHALA,56.79144385,0.18349,109.2412999,101.6145577,13.2065198,0.218200896,63.51149995,105.6807073,162.1092342,116.445835,165.0844152,123.9341382,103.9539384,99.07750304,83.88214996,119.0783248,133.9933307,112.5206795,276.9884033,188.6186225,219.2567613,179.491915,103.6961714,104.154019,121.3190867,144.2802173,132.7735929,126.3663578,27.58220108,74.04989741,16.76691048
HATKANANGLE,55.18716578,0.188421,110.9349635,100.4621475,17.95235102,1.088333808,68.2210296,692.2086331,250.7064338,121.9314636,202.4357064,144.9586795,43.752501,96.44049766,92.96818325,266.3288386,151.4085457,114.2651862,302.3790069,247.0903955,223.3982779,391.890681,112.181819,104.6775445,364.2100083,123.9390719,209.7069442,243.4410717,6.022113902,74.36245438,16.76504965
SHIROL,134,0.206277,106.7487384,97.73607035,16.57904683,3.077783296,68.41126291,427.4358626,239.2980389,123.3509789,229.1724978,145.8703693,80.48809146,121.5803147,112.5750306,344.576395,142.3540532,114.2651862,414.9283114,186.4833173,162.5809569,371.4277626,117.7620467,106.2439619,412.313217,146.1545659,188.5267756,214.3506292,34.08743718,74.56979033,16.70878705
KARVIR,101.3903743,0.169565,109.2282717,100.5425137,15.60926064,0.502088983,64.83652812,377.5683453,217.8083045,122.1310241,148.1236876,141.2417903,69.41502563,127.2504028,85.68071877,190.2348847,138.5773131,114.2651862,346.7843156,133.0486745,169.389903,315.4755035,104.4938342,105.7881816,191.0192351,143.0066214,199.269042,162.2940478,25.01493467,74.18514934,16.64907764
BAVDA,84.49197861,0.26475,108.4697421,110.8843146,14.17309628,0.444481718,51.87518058,55.93605116,39.32649942,107.230507,210.6648001,81.60636773,51.0445845,99.78145814,67.29466284,101.4586052,112.9148477,109.1867334,122.1733361,54.90897677,53.19006616,145.8197883,89.74545522,108.287115,110.3666692,137.7100799,74.0142156,108.1960319,32.11794081,73.91282424,16.594932
RADHANAGARI,141.2834225,0.2238385,109.9786276,105.0666685,10.51158412,0.261875792,59.55057344,141.0456462,188.1569584,122.1103799,97.04655394,111.6348451,89.10800312,113.0309275,85.28651221,118.076825,130.0821521,113.2801414,369.6796636,63.90268849,177.4530656,174.4180657,112.8851533,104.5530765,77.06638107,134.8905847,226.5090219,134.3123154,21.80420551,73.99273395,16.40818253
KAGAL,124.8128342,0.157859,110.9349635,104.9449707,13.03113808,0.151256998,61.70880713,239.7259335,221.2115592,129.714323,193.9714957,149.5605424,68.36328281,130.5303052,137.8574823,240.0583069,142.9765928,114.2651862,412.3350094,88.24656981,267.849976,214.8237952,113.6387258,103.1305857,165.5500038,145.7021828,145.3850664,154.5657598,43.0150993,74.26155506,16.44454443
BHUDARGAD,139.7860963,0.215855,103.3496668,108.5451064,9.760720366,0.194855288,61.44022322,96.81239624,131.0883314,119.7362982,96.21709622,92.50924277,102.3696338,122.5946034,115.8190946,133.3270132,123.7062434,108.405433,394.7138552,105.5941861,184.1194598,140.2113349,103.5524483,104.5849914,80.65256595,146.9790276,123.357026,99.87326018,37.05916247,74.07017817,16.22517456
AJRA,41.71122995,0.149057,104.2116324,106.9696907,8.985709848,0.134940975,57.22630419,25.4254778,110.2333696,97.4822791,155.6046819,89.80605061,117.667711,107.7076876,173.646903,130.6663855,122.8687736,105.0316358,222.1333384,99.83450322,246.6084886,77.3286756,102.6015535,102.8180688,60.20000138,143.969629,175.6903098,101.6386966,65.69578802,74.19214623,16.12385239
GADHINGLAJ,49.19786096,0.182214,107.3944859,106.8797101,10.09473732,0.701590036,60.0680205,107.1115873,194.540662,96.0437966,129.2142807,115.144483,71.56326626,124.6074257,151.7795147,198.3299862,139.2325249,109.4028378,304.133624,78.85863686,168.057975,226.8738727,109.3609996,102.5271621,79.25266139,146.6832101,161.4139808,141.5756587,57.65853736,74.37862545,16.15970481
CHANDGAD,95.50802139,0.1833965,108.8015988,104.0333694,8.882598013,1.190043799,57.14724186,104.8800959,77.51858058,83.81540871,131.0324929,90.44430431,115.6917094,90.91325449,126.5547001,102.4341687,107.584951,112.8002479,88.10577125,47.51738375,144.2269102,108.6637845,98.06103062,102.7339296,76.40769405,145.985926,130.4737775,85.30840974,81.06691791,74.2479407,15.91015961
SHIRALA,108.5561497,0.223266,101.5930718,98.55806163,10.53335871,0.31673736,62.36521146,119.232109,117.9794982,109.7792797,96.67019612,91.55285022,81.17240317,86.88988645,128.9650401,176.2175774,108.5927482,103.4400633,144.6789507,52.01903063,125.9764725,149.6571511,114.6508926,99.16820004,88.87421256,122.3082946,175.2968264,153.7522558,68.46192646,73.98255269,17.07341265
WALWA,59.2513369,0.1433185,109.7793909,102.4469765,11.36026128,0.518910061,70.87295236,406.4103717,239.6458558,129.714323,163.5532384,130.8654746,46.1452159,108.510082,119.0971039,217.9774721,147.5591759,114.2651862,314.9781322,180.17008,129.6507863,290.5003595,105.807852,98.13519795,263.8453185,133.9445699,181.1806319,189.3430558,22.58292713,74.28892779,17.01611547
PALUS,61.71122995,0.1416705,110.9349635,99.43073085,11.14917924,0.71433336,73.20219568,431.5066804,227.5318895,120.0784019,194.6768466,132.5336498,65.6287515,102.5530305,113.4643657,206.540732,127.5791136,114.2651862,329.8680075,141.1945117,95.74211909,374.9651699,97.90413297,102.0992798,241.2300055,132.7918628,158.6018906,185.4789118,51.61811916,74.45438743,17.05057049
KADEGAON,23.85026738,0.148466,104.992019,108.0815324,10.83562324,0.609009992,65.87837364,157.3201439,189.6099079,141.7592244,163.9940827,138.0558852,82.03593938,94.30679672,96.10800594,210.6171938,134.7279432,112.2247364,166.8975038,88.24656981,153.8712628,253.8826671,122.3801662,102.4860195,230.5875053,118.9593771,171.8187148,127.5167518,45.16585426,74.36575459,17.28781989
KHANAPUR,40,0.129808,109.2541307,101.2975183,13.28521632,0.428952225,64.81756299,76.2764334,210.0392582,101.4130162,143.635091,146.4229086,62.14843892,108.9209994,87.48114435,207.5289652,137.6441325,112.5338955,158.2700036,112.3138161,253.8616794,157.4190896,118.6716763,105.0056873,173.075004,126.755869,168.2141264,127.8680377,10.949298,74.60260031,17.28301882
ATPADI,193.0481283,0.218423,107.2371314,106.6108324,12.40980824,0.557581886,56.22709827,167.8081535,162.2218101,137.4971824,98.74912506,132.0734636,92.97406463,76.914703,71.66110008,158.5290706,138.5773131,114.2651862,348.194008,247.0903955,231.3767878,154.933525,91.78512466,95.65361824,132.440003,100.7004959,123.357026,113.6058335,78.28748072,74.86404599,17.40479237
TASGAON,84.49197861,0.153004,110.9349635,101.6814139,11.04161982,0.3602616,68.30837366,203.5907744,212.5365961,128.1882721,161.1934247,139.2740254,82.03593938,99.98558702,88.65251492,246.1863214,140.3887812,114.2651862,218.295005,36.33682286,168.9566807,257.3290381,113.3816246,103.5097423,197.1992692,123.0277552,163.2666521,190.9341739,26.56814957,74.66486285,17.09674419
MIRAJ,104.171123,0.165319,107.6721704,93.33419531,13.24757481,0.621866889,67.09906629,407.1815489,234.2240039,119.031967,200.4026362,133.5893713,62.7333654,118.6961125,93.02804822,262.9717524,135.8601108,107.5437046,258.7200059,72.67364573,147.8370957,313.6197652,120.5804579,105.1021998,292.1470655,127.5843387,157.8244303,243.4410717,31.88177948,74.69222008,16.85946367
KAVATHEMAHANKAL,97.21925134,0.1501575,109.0547099,108.0886172,13.32199807,0.228455888,62.92831138,127.9892696,209.9635138,121.3598412,160.6765425,137.5878992,83.42637903,112.6620692,91.60145917,212.8051253,146.1455656,114.2651862,149.0928848,167.5189122,194.7297337,185.3641376,97.48928495,108.287115,176.7737329,118.1622508,125.4478231,143.0388218,42.8692854,74.90827769,17.04585577
JAT,110.6951872,0.292258,108.2292327,67.34822846,12.47304492,1.215872126,54.17010271,143.2508627,98.31624854,110.0989864,120.4257623,94.28206798,106.7134171,98.01851644,149.1361025,173.2220089,108.9089994,112.4072156,165.3809794,0,132.3265061,128.9260323,103.4759129,103.8851997,141.323174,54.16036679,105.3047783,142.5020907,105.7541953,75.33398046,17.0859309
TALASARI,57.32620321,0.704117,108.2292327,111.738793,1.319613998,90.6050976,37.57732682,61.39322688,266.1732582,144.2676373,281.7962837,169.7077224,56.02454396,127.4955541,104.8521454,64.95825332,78.86513751,114.2651862,67.046343,0,11.67586818,133.3717576,122.3801662,108.287115,72.68048947,22.67178145,180.5224771,190.0027877,255.5726388,72.89019045,20.14472607
DAHANU,95.82887701,0.717839,106.4975649,94.34145995,1.160686298,78.58984747,37.83818521,237.3286742,116.2940768,112.0731751,96.49200221,97.19134322,96.56802007,62.26984674,86.08705998,89.1386317,115.2611302,99.90041989,21.9912005,98.83615819,90.27114086,134.3625192,102.7993396,104.5744139,116.3580027,41.608117,173.4047337,189.18849,165.1779813,72.88846352,19.98097688
VIKRAMGAD,586.2032086,0.745455,103.7778691,81.96316985,0.139021833,93.52370968,45.3197433,162.3949872,145.8886269,123.8562568,197.4982501,128.8521596,128.7876038,56.94776325,110.9429812,126.8232565,107.6167903,101.978607,130.0554868,903.3412308,272.8135651,170.515075,114.4846716,103.6296047,138.8483903,66.63390963,175.0873917,153.5685614,108.7865737,73.08578084,19.81506483
JAWHAR,250.5882353,0.749333,107.8534367,87.17394719,0.402662567,96.96598438,38.3840717,11.65334399,24.57906213,102.3301881,74.0618438,137.8002262,126.0922772,89.82105331,102.0476796,10.56860471,81.2644737,111.0911532,0,114.3937016,26.59503308,35.44230965,118.9807172,104.2764811,41.38750095,50.20679996,61.678513,51.0925706,204.0827489,73.24271626,19.9086521
MOKHADA,90.26737968,0.7846,108.953982,113.2051707,1.943608978,92.07817574,39.40184857,44.94861254,0,138.9796318,0,151.8614738,117.1941991,1.13410409,45.77370006,20.38230908,129.2288435,114.2651862,19.63500045,88.24656981,153.8712628,39.05887186,118.009446,106.3534165,8.868750203,5.532994282,39.65047264,86.94323989,12.90452979,73.30948877,19.91611287
VADA,138.3957219,0.485225,109.6143091,98.65847474,2.054191276,62.50841882,53.30948599,22.47430627,93.04930665,113.9632981,135.780047,118.4979682,146.4927489,102.1832171,54.71892612,67.94103026,91.65166207,112.9048863,13.0900003,44.12328491,19.94627481,65.09811977,104.168832,107.6425488,35.47500081,105.1268914,44.05608072,81.1470239,236.5830461,73.1345503,19.64542502
PALGHAR,134.8663102,0.314309,105.8227532,95.48050411,2.035802036,44.68542363,59.04583524,226.1930179,111.4552864,117.6395335,116.0415986,134.4931527,111.1454663,116.1483171,30.50885298,108.7056484,114.9489233,104.2604003,83.60709869,239.1197376,161.0408916,166.3151963,104.8972853,105.7920202,141.9000032,84.95823478,163.7180806,133.1259931,121.5523451,72.83904954,19.70318578
VASAI,48.6631016,0.2547035,96.0014107,105.8840231,1.691652982,35.18126115,60.4470377,314.6402878,170.1627379,134.7033354,159.5178174,96.63911967,100.96731,125.4643803,57.86338818,65.85053702,124.3642553,96.68592674,95.15423294,47.51738375,64.44181093,241.8645527,103.5524483,97.87489239,162.3663499,95.33774762,120.9847755,174.7782053,132.0232663,72.88121778,19.4288431
MANGALVEDHE,23.74331551,0.282022,108.2618318,106.9965365,15.61854998,0.698503053,52.81219127,106.1437115,174.1263679,112.5232681,142.7698194,114.1040208,108.7223293,65.80634494,89.8080712,110.015355,140.9889664,108.7584302,344.4404898,0,92.28156057,112.0001386,109.1100277,101.7637948,137.6259068,119.4593464,107.0085045,105.5888986,95.77337771,75.45871018,17.41676352
MUMBAI SUBURBAN,100,0.01,108.2618318,106.9965365,15.61854998,0.698503053,52.81219127,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,72.83430713,19.04936373
MUMBAI SUBURBAN,100,0.01,108.2618318,106.9965365,15.61854998,0.698503053,52.81219127,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,72.83634304,19.04918636
